TIMESTAMP,Delta_18O,Delta_D,Latitude,Longitude,Landscape,,,,,,,,,,,,,,,
200804131600,-14.84,-114.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804131700,-14.62,-110.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804131800,-15.21,-115.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804131900,-15.84,-122.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804132000,-15.97,-124.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804132100,-16.24,-126.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804132200,-15.98,-120.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804132300,-15.43,-118.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804140000,-14.62,-109.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804140100,-13.46,-102.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804140200,-14.21,-99.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804140300,-13.98,-101.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804140400,-13.64,-97.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804140500,-13.54,-99.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804140600,-13.03,-95.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804140700,-13.18,-95.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804140800,-12.74,-91,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804140900,-12.44,-90.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804141000,-12.91,-92.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804141100,-12.71,-93.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804141200,-12.94,-95.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804141300,-12.88,-95.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804141400,-13.12,-96,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804141500,-13.1,-98.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804141600,-13.13,-96.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804141700,-13.53,-102.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804141800,-13.72,-102.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804141900,-13.92,-104,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804142000,-14.25,-106.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804142100,-14.93,-114.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804142200,-14.76,-112.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804142300,-13.25,-101.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804150000,-13.62,-104.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804150100,-13.03,-100.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804150200,-12.72,-92.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804150300,-12.74,-92.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804150400,-12.24,-87.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804150500,-11.92,-87.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804150600,-12.16,-85.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804150700,-12.34,-87.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804150800,-12.19,-86.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804150900,-12.18,-86.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804151000,-12.38,-93.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804151100,-12.62,-95.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804151200,-12.97,-93.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804151300,-12.89,-94.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804151400,-12.75,-96.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804151500,-12.55,-96.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804151600,-12.78,-96.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804151700,-12.79,-98.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804151800,-13.05,-103,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804151900,-13.48,-104.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804152000,-14.24,-112,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804152100,-14.55,-112.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804152200,-14.29,-111,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804152300,-13.56,-101.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804160000,-12.38,-92,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804160100,-11.32,-84.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804160200,-12.08,-92.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804160300,-12.01,-84.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804160400,-12.16,-86.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804160500,-12.22,-87.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804160600,-13.53,-94.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804160700,-12.3,-85.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804160800,-11.88,-88.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804160900,-11.4,-86.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804161000,-11.9,-91.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804161100,-11.46,-91.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804161200,-11.92,-91.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804161300,-11.92,-93.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804161400,-12.37,-101.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804161500,-12.64,-100.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804161600,-12.61,-98.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804161700,-12.89,-100.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804161800,-13.37,-104.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804161900,-13.34,-106.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804162000,-13.6,-108.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804162100,-13.69,-108,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804162200,-13.18,-105.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804162300,-13.06,-101.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804170000,-12.52,-94.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804170100,-12.11,-84.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804170200,-11.77,-85.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804170300,-11.77,-84.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804170400,-11.46,-81.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804170500,-11.77,-86.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804170600,-11.88,-84.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804170700,-11.33,-79.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804170800,-11.63,-82.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804170900,-11.44,-79.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804171000,-11.55,-82,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804171100,-11.37,-82,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804171200,-11.33,-81.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804171300,-10.54,-82,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804171400,-10.7,-81,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804171500,-10.95,-82.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804171600,-10.99,-80,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804171700,-10.9,-80.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804171800,-10.73,-80.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804171900,-10.86,-83.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804172000,-10.96,-88.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804172100,-10.92,-89,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804172200,-10.61,-85.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804172300,-10.52,-88.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804180000,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804180100,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804180200,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804180300,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804180400,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804180500,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804180600,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804180700,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804180800,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804180900,-9.58,-78.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804181000,-9.25,-70.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804181100,-9.49,-70.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804181200,-9.23,-74.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804181300,-9.6,-74.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804181400,-9.86,-75.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804181500,-10.02,-77.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804181600,-10.47,-81.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804181700,-10.03,-78.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804181800,-10.09,-80.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804181900,-10.49,-86.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804182000,-10.22,-83.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804182100,-10.22,-79.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804182200,-10.18,-80.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804182300,-10.27,-75.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804190000,-10.63,-72.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804190100,-9.77,-71.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804190200,-9.63,-72.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804190300,-9.77,-68.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804190400,-9.02,-66.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804190500,-8.58,-64.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804190600,-8.77,-68.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804190700,-9.56,-70,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804190800,-9.47,-70,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804190900,-9.65,-73.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804191000,-9.37,-69.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804191100,-9.87,-76.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804191200,-9.7,-76.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804191300,-9.58,-74.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804191400,-8.8,-70.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804191500,-8.63,-71.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804191600,-8.56,-68.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804191700,-8.5,-66.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804191800,-8.65,-67.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804191900,-9.73,-69,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804192000,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804192100,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804192200,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804192300,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804200000,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804200100,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804200200,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804200300,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804200400,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804200500,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804200600,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804200700,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804200800,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804200900,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804201000,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804201100,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804201200,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804201300,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804201400,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804201500,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804201600,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804201700,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804201800,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804201900,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804202000,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804202100,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804202200,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804202300,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804210000,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804210100,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804210200,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804210300,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804210400,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804210500,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804210600,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804210700,-18.54,-140.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804210800,-19.33,-144.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804210900,-18.3,-158.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804211000,-19.21,-146.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804211100,-19.54,-148.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804211200,-19.7,-143.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804211300,-20.12,-151.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804211400,-20.09,-142.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804211500,-19.95,-141.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804211600,-20.24,-142.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804211700,-20.13,-139.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804211800,-20.06,-142.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804211900,-20.31,-143.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804212000,-20.04,-142.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804212100,-19.87,-136.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804212200,-20.01,-142.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804212300,-19.99,-145.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804220000,-20,-144.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804220100,-19.97,-143.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804220200,-20.15,-147.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804220300,-19.56,-135.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804220400,-19.82,-136.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804220500,-18.69,-150.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804220600,-18.67,-129.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804220700,-19.35,-133.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804220800,-19.31,-152.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804220900,-18.79,-139.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804221000,-21.31,-166.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804221100,-22.03,-163.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804221200,-21.98,-159.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804221300,-22.21,-162.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804221400,-20.02,-150.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804221500,-19.71,-162.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804221600,-19.96,-160,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804221700,-19.89,-157.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804221800,-20.01,-160.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804221900,-20.84,-163.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804222000,-20.82,-167.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804222100,-21.21,-169.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804222200,-18.11,-144.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804222300,-16.58,-133.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804230000,-18.36,-149.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804230100,-17.24,-126.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804230200,-17.86,-130.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804230300,-17.72,-131.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804230400,-16.72,-123.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804230500,-15.72,-113.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804230600,-15.33,-106.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804230700,-14.92,-117.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804230800,-14.51,-108.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804230900,-13.49,-95.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804231000,-12.66,-100.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804231100,-13.67,-101.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804231200,-14.51,-109.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804231300,-14.84,-107.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804231400,-14.58,-110.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804231500,-15.04,-110.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804231600,-15.01,-113.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804231700,-15.06,-114.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804231800,-14.99,-113,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804231900,-14.94,-121.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804232000,-14.78,-117.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804232100,-15.21,-120.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804232200,-14.14,-119.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804232300,-13.03,-107.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804240000,-12.91,-97.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804240100,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804240200,-13,-94.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804240300,-12.22,-82.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804240400,-12.45,-81.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804240500,-12.45,-86.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804240600,-11.8,-85.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804240700,-10.86,-81.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804240800,-10.35,-76,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804240900,-10.02,-77.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804241000,-10.27,-79.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804241100,-11.61,-91.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804241200,-12.44,-96.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804241300,-13.1,-97.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804241400,-13.23,-100.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804241500,-12.98,-101.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804241600,-13.55,-104.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804241700,-14.12,-111.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804241800,-14.73,-111.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804241900,-16.46,-110,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804242000,-16.92,-119.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804242100,-19.33,-116.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804242200,-18.68,-132.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804242300,-17.94,-127.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804250000,-16.5,-116.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804250100,-15.72,-111.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804250200,-17.51,-123.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804250300,-19.32,-133.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804250400,-19.23,-153,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804250500,-19.81,-134.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804250600,-18.11,-137.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804250700,-16.8,-128.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804250800,-16.46,-124.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804250900,-14.04,-113.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804251000,-11.6,-103.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804251100,-13.16,-124.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804251200,-13.07,-117.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804251300,-13.78,-122.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804251400,-13.31,-116.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804251500,-13.23,-114.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804251600,-13.25,-117,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804251700,-13.34,-117.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804251800,-14.14,-119.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804251900,-16.13,-130.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804252000,-17.17,-136.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804252100,-15.57,-126.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804252200,-14.4,-120.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804252300,-13.62,-112.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804260000,-14.67,-118.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804260100,-15.05,-113.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804260200,-14.78,-109.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804260300,-14.32,-104,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804260400,-14.14,-102.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804260500,-13.19,-95.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804260600,-12.68,-90.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804260700,-13.13,-91.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804260800,-12.13,-98.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804260900,-11.91,-88.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804261000,-10.48,-85.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804261100,-10.22,-91.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804261200,-10.76,-91.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804261300,-11.06,-94.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804261400,-11.02,-98.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804261500,-11.84,-98,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200804261600,-11.87,-98.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
