TIMESTAMP,Delta_18O (3m),Delta_D (3m),Latitude,Longitude,Landscape
201311011800,-16.728966,-259.57846,44.72N,93.10W,Cropland
201311011900,-16.730991,-259.60194,44.72N,93.10W,Cropland
201311012000,-16.733016,-259.62543,44.72N,93.10W,Cropland
201311012100,-16.735041,-259.64891,44.72N,93.10W,Cropland
201311012200,-16.737066,-259.67239,44.72N,93.10W,Cropland
201311012300,-16.739091,-259.69588,44.72N,93.10W,Cropland
201311020000,-16.741116,-259.71936,44.72N,93.10W,Cropland
201311020100,-16.743141,-259.74285,44.72N,93.10W,Cropland
201311020200,-16.745167,-259.76633,44.72N,93.10W,Cropland
201311020300,-16.747192,-259.78982,44.72N,93.10W,Cropland
201311020400,-16.749217,-259.8133,44.72N,93.10W,Cropland
201311020500,-16.751242,-259.83678,44.72N,93.10W,Cropland
201311020600,-16.753267,-259.86027,44.72N,93.10W,Cropland
201311020700,-16.755292,-259.88375,44.72N,93.10W,Cropland
201311020800,-16.757317,-259.90724,44.72N,93.10W,Cropland
201311020900,-16.759342,-259.93072,44.72N,93.10W,Cropland
201311021000,-16.761367,-259.9542,44.72N,93.10W,Cropland
201311021100,-16.763392,-259.97769,44.72N,93.10W,Cropland
201311021200,-16.765417,-260.00117,44.72N,93.10W,Cropland
201311021300,-16.767442,-260.02466,44.72N,93.10W,Cropland
201311021400,-16.769467,-260.04814,44.72N,93.10W,Cropland
201311021500,-16.771492,-260.07163,44.72N,93.10W,Cropland
201311021600,-16.773517,-260.09511,44.72N,93.10W,Cropland
201311021700,-16.775542,-260.11859,44.72N,93.10W,Cropland
201311021800,-16.777567,-260.14208,44.72N,93.10W,Cropland
201311021900,-16.779593,-260.16556,44.72N,93.10W,Cropland
201311022000,-16.781618,-260.18905,44.72N,93.10W,Cropland
201311022100,-16.783643,-260.21253,44.72N,93.10W,Cropland
201311022200,-16.785668,-260.23601,44.72N,93.10W,Cropland
201311022300,-16.787693,-260.2595,44.72N,93.10W,Cropland
201311030000,-16.789718,-260.28298,44.72N,93.10W,Cropland
201311030100,-16.791743,-260.30647,44.72N,93.10W,Cropland
201311030200,-16.793768,-260.32995,44.72N,93.10W,Cropland
201311030300,-16.795793,-260.35344,44.72N,93.10W,Cropland
201311030400,-16.797818,-260.37692,44.72N,93.10W,Cropland
201311030500,-16.799843,-260.4004,44.72N,93.10W,Cropland
201311030600,-16.801868,-260.42389,44.72N,93.10W,Cropland
201311030700,-16.803893,-260.44737,44.72N,93.10W,Cropland
201311030800,-16.805918,-260.47086,44.72N,93.10W,Cropland
201311030900,-16.807943,-260.49434,44.72N,93.10W,Cropland
201311031000,-16.809968,-260.51782,44.72N,93.10W,Cropland
201311031100,-16.811993,-260.54131,44.72N,93.10W,Cropland
201311031200,-16.814018,-260.56479,44.72N,93.10W,Cropland
201311031300,-16.816044,-260.58828,44.72N,93.10W,Cropland
201311031400,-16.818069,-260.61176,44.72N,93.10W,Cropland
201311031500,-16.820094,-260.63524,44.72N,93.10W,Cropland
201311031600,-16.822119,-260.65873,44.72N,93.10W,Cropland
201311031700,-16.824144,-260.68221,44.72N,93.10W,Cropland
201311031800,-16.826169,-260.7057,44.72N,93.10W,Cropland
201311031900,-16.828194,-260.72918,44.72N,93.10W,Cropland
201311032000,-16.830219,-260.75267,44.72N,93.10W,Cropland
201311032100,-16.832244,-260.77615,44.72N,93.10W,Cropland
201311032200,-16.834269,-260.79963,44.72N,93.10W,Cropland
201311032300,-16.836294,-260.82312,44.72N,93.10W,Cropland
201311040000,-16.838319,-260.8466,44.72N,93.10W,Cropland
201311040100,-16.840344,-260.87009,44.72N,93.10W,Cropland
201311040200,-16.842369,-260.89357,44.72N,93.10W,Cropland
201311040300,-16.844394,-260.91705,44.72N,93.10W,Cropland
201311040400,-16.846419,-260.94054,44.72N,93.10W,Cropland
201311040500,-16.848444,-260.96402,44.72N,93.10W,Cropland
201311040600,-16.85047,-260.98751,44.72N,93.10W,Cropland
201311040700,-16.852495,-261.01099,44.72N,93.10W,Cropland
201311040800,-16.85452,-261.03448,44.72N,93.10W,Cropland
201311040900,-16.856545,-261.05796,44.72N,93.10W,Cropland
201311041000,-16.85857,-261.08144,44.72N,93.10W,Cropland
201311041100,-16.860595,-261.10493,44.72N,93.10W,Cropland
201311041200,-16.86262,-261.12841,44.72N,93.10W,Cropland
201311041300,-16.864645,-261.1519,44.72N,93.10W,Cropland
201311041400,-16.86667,-261.17538,44.72N,93.10W,Cropland
201311041500,-16.868695,-261.19886,44.72N,93.10W,Cropland
201311041600,-16.87072,-261.22235,44.72N,93.10W,Cropland
201311041700,-16.872745,-261.24583,44.72N,93.10W,Cropland
201311041800,-16.87477,-261.26932,44.72N,93.10W,Cropland
201311041900,-16.876795,-261.2928,44.72N,93.10W,Cropland
201311042000,-16.87882,-261.31628,44.72N,93.10W,Cropland
201311042100,-16.880845,-261.33977,44.72N,93.10W,Cropland
201311042200,-16.88287,-261.36325,44.72N,93.10W,Cropland
201311042300,-16.884895,-261.38674,44.72N,93.10W,Cropland
201311050000,-16.886921,-261.41022,44.72N,93.10W,Cropland
201311050100,-16.888946,-261.43371,44.72N,93.10W,Cropland
201311050200,-16.890971,-261.45719,44.72N,93.10W,Cropland
201311050300,-16.892996,-261.48067,44.72N,93.10W,Cropland
201311050400,-16.895021,-261.50416,44.72N,93.10W,Cropland
201311050500,-16.897046,-261.52764,44.72N,93.10W,Cropland
201311050600,-16.899071,-261.55113,44.72N,93.10W,Cropland
201311050700,-16.901096,-261.57461,44.72N,93.10W,Cropland
201311050800,-16.903121,-261.59809,44.72N,93.10W,Cropland
201311050900,-16.905146,-261.62158,44.72N,93.10W,Cropland
201311051000,-16.907171,-261.64506,44.72N,93.10W,Cropland
201311051100,-16.909196,-261.66855,44.72N,93.10W,Cropland
201311051200,-16.911221,-261.69203,44.72N,93.10W,Cropland
201311051300,-16.913246,-261.71552,44.72N,93.10W,Cropland
201311051400,-16.915271,-261.739,44.72N,93.10W,Cropland
201311051500,-16.917296,-261.76248,44.72N,93.10W,Cropland
201311051600,-16.919321,-261.78597,44.72N,93.10W,Cropland
201311051700,-16.921347,-261.80945,44.72N,93.10W,Cropland
201311051800,-16.923372,-261.83294,44.72N,93.10W,Cropland
201311051900,-16.925397,-261.85642,44.72N,93.10W,Cropland
201311052000,-16.927422,-261.8799,44.72N,93.10W,Cropland
201311052100,-16.929447,-261.90339,44.72N,93.10W,Cropland
201311052200,-16.931472,-261.92687,44.72N,93.10W,Cropland
201311052300,-16.933497,-261.95036,44.72N,93.10W,Cropland
201311060000,-16.935522,-261.97384,44.72N,93.10W,Cropland
201311060100,-16.937547,-261.99732,44.72N,93.10W,Cropland
201311060200,-16.939572,-262.02081,44.72N,93.10W,Cropland
201311060300,-16.941597,-262.04429,44.72N,93.10W,Cropland
201311060400,-16.943622,-262.06778,44.72N,93.10W,Cropland
201311060500,-16.945647,-262.09126,44.72N,93.10W,Cropland
201311060600,-16.947672,-262.11475,44.72N,93.10W,Cropland
201311060700,-16.949697,-262.13823,44.72N,93.10W,Cropland
201311060800,-16.951722,-262.16171,44.72N,93.10W,Cropland
201311060900,-16.953747,-262.1852,44.72N,93.10W,Cropland
201311061000,-16.955772,-262.20868,44.72N,93.10W,Cropland
201311061100,-16.957798,-262.23217,44.72N,93.10W,Cropland
201311061200,-16.959823,-262.25565,44.72N,93.10W,Cropland
201311061300,-16.961848,-262.27913,44.72N,93.10W,Cropland
201311061400,-16.963873,-262.30262,44.72N,93.10W,Cropland
201311061500,-16.965898,-262.3261,44.72N,93.10W,Cropland
201311061600,-16.967923,-262.34959,44.72N,93.10W,Cropland
201311061700,-16.969948,-262.37307,44.72N,93.10W,Cropland
201311061800,-16.971973,-262.39656,44.72N,93.10W,Cropland
201311061900,-16.973998,-262.42004,44.72N,93.10W,Cropland
201311062000,-16.976023,-262.44352,44.72N,93.10W,Cropland
201311062100,-16.978048,-262.46701,44.72N,93.10W,Cropland
201311062200,-16.980073,-262.49049,44.72N,93.10W,Cropland
201311062300,-16.982098,-262.51398,44.72N,93.10W,Cropland
201311070000,-16.984123,-262.53746,44.72N,93.10W,Cropland
201311070100,-16.986148,-262.56094,44.72N,93.10W,Cropland
201311070200,-16.988173,-262.58443,44.72N,93.10W,Cropland
201311070300,-16.990198,-262.60791,44.72N,93.10W,Cropland
201311070400,-16.992223,-262.6314,44.72N,93.10W,Cropland
201311070500,-16.994249,-262.65488,44.72N,93.10W,Cropland
201311070600,-16.996274,-262.67837,44.72N,93.10W,Cropland
201311070700,-16.998299,-262.70185,44.72N,93.10W,Cropland
201311070800,-17.000324,-262.72533,44.72N,93.10W,Cropland
201311070900,-17.002349,-262.74882,44.72N,93.10W,Cropland
201311071000,-17.004374,-262.7723,44.72N,93.10W,Cropland
201311071100,-17.006399,-262.79579,44.72N,93.10W,Cropland
201311071200,-17.008424,-262.81927,44.72N,93.10W,Cropland
201311071300,-17.010449,-262.84275,44.72N,93.10W,Cropland
201311071400,-17.012474,-262.86624,44.72N,93.10W,Cropland
201311071500,-17.014499,-262.88972,44.72N,93.10W,Cropland
201311071600,-17.016524,-262.91321,44.72N,93.10W,Cropland
201311071700,-17.018549,-262.93669,44.72N,93.10W,Cropland
201311071800,-17.020574,-262.96017,44.72N,93.10W,Cropland
201311071900,-17.022599,-262.98366,44.72N,93.10W,Cropland
201311072000,-17.024624,-263.00714,44.72N,93.10W,Cropland
201311072100,-17.026649,-263.03063,44.72N,93.10W,Cropland
201311072200,-17.028675,-263.05411,44.72N,93.10W,Cropland
201311072300,-17.0307,-263.0776,44.72N,93.10W,Cropland
201311080000,-17.032725,-263.10108,44.72N,93.10W,Cropland
201311080100,-17.03475,-263.12456,44.72N,93.10W,Cropland
201311080200,-17.036775,-263.14805,44.72N,93.10W,Cropland
201311080300,-17.0388,-263.17153,44.72N,93.10W,Cropland
201311080400,-17.040825,-263.19502,44.72N,93.10W,Cropland
201311080500,-17.04285,-263.2185,44.72N,93.10W,Cropland
201311080600,-17.044875,-263.24198,44.72N,93.10W,Cropland
201311080700,-17.0469,-263.26547,44.72N,93.10W,Cropland
201311080800,-17.048925,-263.28895,44.72N,93.10W,Cropland
201311080900,-17.05095,-263.31244,44.72N,93.10W,Cropland
201311081000,-17.052975,-263.33592,44.72N,93.10W,Cropland
201311081100,-17.055,-263.35941,44.72N,93.10W,Cropland
201311081200,-17.057025,-263.38289,44.72N,93.10W,Cropland
201311081300,-17.05905,-263.40637,44.72N,93.10W,Cropland
201311081400,-17.061075,-263.42986,44.72N,93.10W,Cropland
201311081500,-17.0631,-263.45334,44.72N,93.10W,Cropland
201311081600,-17.065126,-263.47683,44.72N,93.10W,Cropland
201311081700,-17.067151,-263.50031,44.72N,93.10W,Cropland
201311081800,-17.069176,-263.52379,44.72N,93.10W,Cropland
201311081900,-17.071201,-263.54728,44.72N,93.10W,Cropland
201311082000,-17.073226,-263.57076,44.72N,93.10W,Cropland
201311082100,-17.075251,-263.59425,44.72N,93.10W,Cropland
201311082200,-17.077276,-263.61773,44.72N,93.10W,Cropland
201311082300,-17.079301,-263.64121,44.72N,93.10W,Cropland
201311090000,-17.081326,-263.6647,44.72N,93.10W,Cropland
201311090100,-17.083351,-263.68818,44.72N,93.10W,Cropland
201311090200,-17.085376,-263.71167,44.72N,93.10W,Cropland
201311090300,-17.087401,-263.73515,44.72N,93.10W,Cropland
201311090400,-17.089426,-263.75864,44.72N,93.10W,Cropland
201311090500,-17.091451,-263.78212,44.72N,93.10W,Cropland
201311090600,-17.093476,-263.8056,44.72N,93.10W,Cropland
201311090700,-17.095501,-263.82909,44.72N,93.10W,Cropland
201311090800,-17.097526,-263.85257,44.72N,93.10W,Cropland
201311090900,-17.099552,-263.87606,44.72N,93.10W,Cropland
201311091000,-17.101577,-263.89954,44.72N,93.10W,Cropland
201311091100,-17.103602,-263.92302,44.72N,93.10W,Cropland
201311091200,-17.105627,-263.94651,44.72N,93.10W,Cropland
201311091300,-17.107652,-263.96999,44.72N,93.10W,Cropland
201311091400,-17.109677,-263.99348,44.72N,93.10W,Cropland
201311091500,-17.111702,-264.01696,44.72N,93.10W,Cropland
201311091600,-17.113727,-264.04045,44.72N,93.10W,Cropland
201311091700,-17.115752,-264.06393,44.72N,93.10W,Cropland
201311091800,-17.117777,-264.08741,44.72N,93.10W,Cropland
201311091900,-17.119802,-264.1109,44.72N,93.10W,Cropland
201311092000,-17.121827,-264.13438,44.72N,93.10W,Cropland
201311092100,-17.123852,-264.15787,44.72N,93.10W,Cropland
201311092200,-17.125877,-264.18135,44.72N,93.10W,Cropland
201311092300,-17.127902,-264.20483,44.72N,93.10W,Cropland
201311100000,-17.129927,-264.22832,44.72N,93.10W,Cropland
201311100100,-17.131952,-264.2518,44.72N,93.10W,Cropland
201311100200,-17.133977,-264.27529,44.72N,93.10W,Cropland
201311100300,-17.136003,-264.29877,44.72N,93.10W,Cropland
201311100400,-17.138028,-264.32226,44.72N,93.10W,Cropland
201311100500,-17.140053,-264.34574,44.72N,93.10W,Cropland
201311100600,-17.142078,-264.36922,44.72N,93.10W,Cropland
201311100700,-17.144103,-264.39271,44.72N,93.10W,Cropland
201311100800,-17.146128,-264.41619,44.72N,93.10W,Cropland
201311100900,-17.148153,-264.43968,44.72N,93.10W,Cropland
201311101000,-17.150178,-264.46316,44.72N,93.10W,Cropland
201311101100,-17.152203,-264.48664,44.72N,93.10W,Cropland
201311101200,-17.154228,-264.51013,44.72N,93.10W,Cropland
201311101300,-17.156253,-264.53361,44.72N,93.10W,Cropland
201311101400,-17.158278,-264.5571,44.72N,93.10W,Cropland
201311101500,-17.160303,-264.58058,44.72N,93.10W,Cropland
201311101600,-17.162328,-264.60406,44.72N,93.10W,Cropland
201311101700,-17.164353,-264.62755,44.72N,93.10W,Cropland
201311101800,-17.166378,-264.65103,44.72N,93.10W,Cropland
201311101900,-17.168403,-264.67452,44.72N,93.10W,Cropland
201311102000,-17.170429,-264.698,44.72N,93.10W,Cropland
201311102100,-17.172454,-264.72149,44.72N,93.10W,Cropland
201311102200,-17.174479,-264.74497,44.72N,93.10W,Cropland
201311102300,-17.176504,-264.76845,44.72N,93.10W,Cropland
201311110000,-17.178529,-264.79194,44.72N,93.10W,Cropland
201311110100,-17.180554,-264.81542,44.72N,93.10W,Cropland
201311110200,-17.182579,-264.83891,44.72N,93.10W,Cropland
201311110300,-17.184604,-264.86239,44.72N,93.10W,Cropland
201311110400,-17.186629,-264.88587,44.72N,93.10W,Cropland
201311110500,-17.188654,-264.90936,44.72N,93.10W,Cropland
201311110600,-17.190679,-264.93284,44.72N,93.10W,Cropland
201311110700,-17.192704,-264.95633,44.72N,93.10W,Cropland
201311110800,-17.194729,-264.97981,44.72N,93.10W,Cropland
201311110900,-17.196754,-265.0033,44.72N,93.10W,Cropland
201311111000,-17.198779,-265.02678,44.72N,93.10W,Cropland
201311111100,-17.200804,-265.05026,44.72N,93.10W,Cropland
201311111200,-17.202829,-265.07375,44.72N,93.10W,Cropland
201311111300,-17.204854,-265.09723,44.72N,93.10W,Cropland
201311111400,-17.20688,-265.12072,44.72N,93.10W,Cropland
201311111500,-17.208905,-265.1442,44.72N,93.10W,Cropland
201311111600,-17.21093,-265.16768,44.72N,93.10W,Cropland
201311111700,-17.212955,-265.19117,44.72N,93.10W,Cropland
201311111800,-17.21498,-265.21465,44.72N,93.10W,Cropland
201311111900,-17.217005,-265.23814,44.72N,93.10W,Cropland
201311112000,-17.21903,-265.26162,44.72N,93.10W,Cropland
201311112100,-17.221055,-265.2851,44.72N,93.10W,Cropland
201311112200,-17.22308,-265.30859,44.72N,93.10W,Cropland
201311112300,-17.225105,-265.33207,44.72N,93.10W,Cropland
201311120000,-17.22713,-265.35556,44.72N,93.10W,Cropland
201311120100,-17.229155,-265.37904,44.72N,93.10W,Cropland
201311120200,-17.23118,-265.40253,44.72N,93.10W,Cropland
201311120300,-17.233205,-265.42601,44.72N,93.10W,Cropland
201311120400,-17.23523,-265.44949,44.72N,93.10W,Cropland
201311120500,-17.237255,-265.47298,44.72N,93.10W,Cropland
201311120600,-17.23928,-265.49646,44.72N,93.10W,Cropland
201311120700,-17.241305,-265.51995,44.72N,93.10W,Cropland
201311120800,-17.243331,-265.54343,44.72N,93.10W,Cropland
201311120900,-17.245356,-265.56691,44.72N,93.10W,Cropland
201311121000,-17.247381,-265.5904,44.72N,93.10W,Cropland
201311121100,-17.249406,-265.61388,44.72N,93.10W,Cropland
201311121200,-17.251431,-265.63737,44.72N,93.10W,Cropland
201311121300,-17.253456,-265.66085,44.72N,93.10W,Cropland
201311121400,-17.255481,-265.68434,44.72N,93.10W,Cropland
201311121500,-17.257506,-265.70782,44.72N,93.10W,Cropland
201311121600,-17.259531,-265.7313,44.72N,93.10W,Cropland
201311121700,-17.261556,-265.75479,44.72N,93.10W,Cropland
201311121800,-17.263581,-265.77827,44.72N,93.10W,Cropland
201311121900,-17.265606,-265.80176,44.72N,93.10W,Cropland
201311122000,-17.267631,-265.82524,44.72N,93.10W,Cropland
201311122100,-17.269656,-265.84872,44.72N,93.10W,Cropland
201311122200,-17.271681,-265.87221,44.72N,93.10W,Cropland
201311122300,-17.273706,-265.89569,44.72N,93.10W,Cropland
201311130000,-17.275731,-265.91918,44.72N,93.10W,Cropland
201311130100,-17.277757,-265.94266,44.72N,93.10W,Cropland
201311130200,-17.279782,-265.96615,44.72N,93.10W,Cropland
201311130300,-17.281807,-265.98963,44.72N,93.10W,Cropland
201311130400,-17.283832,-266.01311,44.72N,93.10W,Cropland
201311130500,-17.285857,-266.0366,44.72N,93.10W,Cropland
201311130600,-17.287882,-266.06008,44.72N,93.10W,Cropland
201311130700,-17.289907,-266.08357,44.72N,93.10W,Cropland
201311130800,-17.291932,-266.10705,44.72N,93.10W,Cropland
201311130900,-17.293957,-266.13053,44.72N,93.10W,Cropland
201311131000,-17.295982,-266.15402,44.72N,93.10W,Cropland
201311131100,-17.298007,-266.1775,44.72N,93.10W,Cropland
201311131200,-17.300032,-266.20099,44.72N,93.10W,Cropland
201311131300,-17.302057,-266.22447,44.72N,93.10W,Cropland
201311131400,-17.304082,-266.24795,44.72N,93.10W,Cropland
201311131500,-17.306107,-266.27144,44.72N,93.10W,Cropland
201311131600,-17.308132,-266.29492,44.72N,93.10W,Cropland
201311131700,-17.310157,-266.31841,44.72N,93.10W,Cropland
201311131800,-17.312182,-266.34189,44.72N,93.10W,Cropland
201311131900,-17.314208,-266.36538,44.72N,93.10W,Cropland
201311132000,-17.316233,-266.38886,44.72N,93.10W,Cropland
201311132100,-17.318258,-266.41234,44.72N,93.10W,Cropland
201311132200,-17.320283,-266.43583,44.72N,93.10W,Cropland
201311132300,-17.322308,-266.45931,44.72N,93.10W,Cropland
201311140000,-17.324333,-266.4828,44.72N,93.10W,Cropland
201311140100,-17.326358,-266.50628,44.72N,93.10W,Cropland
201311140200,-17.328383,-266.52976,44.72N,93.10W,Cropland
201311140300,-17.330408,-266.55325,44.72N,93.10W,Cropland
201311140400,-17.332433,-266.57673,44.72N,93.10W,Cropland
201311140500,-17.334458,-266.60022,44.72N,93.10W,Cropland
201311140600,-17.336483,-266.6237,44.72N,93.10W,Cropland
201311140700,-17.338508,-266.64719,44.72N,93.10W,Cropland
201311140800,-17.340533,-266.67067,44.72N,93.10W,Cropland
201311140900,-17.342558,-266.69415,44.72N,93.10W,Cropland
201311141000,-17.344583,-266.71764,44.72N,93.10W,Cropland
201311141100,-17.346608,-266.74112,44.72N,93.10W,Cropland
201311141200,-17.348634,-266.76461,44.72N,93.10W,Cropland
201311141300,-17.350659,-266.78809,44.72N,93.10W,Cropland
201311141400,-17.352684,-266.81157,44.72N,93.10W,Cropland
201311141500,-17.354709,-266.83506,44.72N,93.10W,Cropland
201311141600,-17.356734,-266.85854,44.72N,93.10W,Cropland
201311141700,-17.358759,-266.88203,44.72N,93.10W,Cropland
201311141800,-17.360784,-266.90551,44.72N,93.10W,Cropland
201311141900,-17.362809,-266.92899,44.72N,93.10W,Cropland
201311142000,-17.364834,-266.95248,44.72N,93.10W,Cropland
201311142100,-17.366859,-266.97596,44.72N,93.10W,Cropland
201311142200,-17.368884,-266.99945,44.72N,93.10W,Cropland
201311142300,-17.370909,-267.02293,44.72N,93.10W,Cropland
201311150000,-17.372934,-267.04642,44.72N,93.10W,Cropland
201311150100,-17.374959,-267.0699,44.72N,93.10W,Cropland
201311150200,-17.376984,-267.09338,44.72N,93.10W,Cropland
201311150300,-17.379009,-267.11687,44.72N,93.10W,Cropland
201311150400,-17.381034,-267.14035,44.72N,93.10W,Cropland
201311150500,-17.383059,-267.16384,44.72N,93.10W,Cropland
201311150600,-17.385085,-267.18732,44.72N,93.10W,Cropland
201311150700,-17.38711,-267.2108,44.72N,93.10W,Cropland
201311150800,-17.389135,-267.23429,44.72N,93.10W,Cropland
201311150900,-17.39116,-267.25777,44.72N,93.10W,Cropland
201311151000,-17.393185,-267.28126,44.72N,93.10W,Cropland
201311151100,-17.39521,-267.30474,44.72N,93.10W,Cropland
